instrument_token,tradingsymbol,name,expiry,strike,tick_size,lot_size,exchange,instrument_type,segment,isin,freeze_quantity
107265,BEPL,BHANSALI ENG. POLYMERS LT,,0.0,0.01,1,NSE,EQ,NSE,,
107521,672TN27-SG,SDL TN 6.72% 2027,,0.0,0.01,100,NSE,EQ,NSE,,
108033,BHARATFORG,BHARAT FORGE,,0.0,0.1,1,NSE,EQ,NSE,,
108801,KHADIM,KHADIM INDIA,,0.0,0.01,1,NSE,EQ,NSE,,
109313,681MH28-SG,SDL MH 6.81% 2028,,0.0,0.01,100,NSE,EQ,NSE,,
109569,693JH30-SG,SDL JH 6.93% 2030,,0.0,0.01,100,NSE,EQ,NSE,,
110081,692RJ30-SG,SDL RJ 6.92% 2030,,0.0,0.01,100,NSE,EQ,NSE,,
110337,691AS30-SG,SDL AS 6.91% 2030,,0.0,0.01,100,NSE,EQ,NSE,,
111617,IFGLEXPOR,IFGL REFRACTORIES,,0.0,0.01,1,NSE,EQ,NSE,,
111873,691NL30-SG,SDL NL 6.91% 2030,,0.0,0.01,100,NSE,EQ,NSE,,
112129,BHEL,BHEL,,0.0,0.05,1,NSE,EQ,NSE,,
112385,691UP30A-SG,SDL UP 6.91% 2030,,0.0,0.01,100,NSE,EQ,NSE,,
112641,69GA30A-SG,SDL GA 6.9% 2030,,0.0,0.01,100,NSE,EQ,NSE,,
113921,5PAISA,5PAISA CAPITAL,,0.0,0.05,1,NSE,EQ,NSE,,
114177,69HP30-SG,SDL HP 6.9% 2030,,0.0,0.01,100,NSE,EQ,NSE,,
114689,687MH30-SG,SDL MH 6.87% 2030,,0.0,0.01,100,NSE,EQ,NSE,,
114945,686KA30-SG,SDL KA 6.86% 2030,,0.0,0.01,100,NSE,EQ,NSE,,
116225,684GJ30-SG,SDL GJ 6.84% 2030,,0.0,0.01,100,NSE,EQ,NSE,,
116993,715JK32-SG,SDL JK 7.15% 2032,,0.0,0.01,100,NSE,EQ,NSE,,
117761,707MP32-SG,SDL MP 7.07% 2032,,0.0,0.01,100,NSE,EQ,NSE,,
119297,705MH32-SG,SDL MH 7.05% 2032,,0.0,0.01,100,NSE,EQ,NSE,,
119553,HDFCLIFE,HDFC LIFE INS CO,,0.0,0.05,1,NSE,EQ,NSE,,
119809,708KA34-SG,SDL KA 7.08% 2034,,0.0,0.01,100,NSE,EQ,NSE,,
120065,71AP37-SG,SDL AP 7.1% 2037,,0.0,0.01,100,NSE,EQ,NSE,,
120577,OSWALGREEN,OSWAL GREENTECH,,0.0,0.01,1,NSE,EQ,NSE,,
120833,709WB40-SG,SDL WB 7.09% 2040,,0.0,0.01,100,NSE,EQ,NSE,,
121345,3MINDIA,3M INDIA,,0.0,5.0,1,NSE,EQ,NSE,,
121601,703AP40-SG,SDL AP 7.03% 2040,,0.0,0.01,100,NSE,EQ,NSE,,
122113,BIRLACABLE,BIRLA CABLE,,0.0,0.01,1,NSE,EQ,NSE,,
122881,BIRLACORPN,BIRLA CORPORATION,,0.0,0.1,1,NSE,EQ,NSE,,
123393,AISL-SM,ANI INTEGRATED SERV,,0.0,0.05,600,NSE,EQ,NSE,,
125185,ICEMAKE,ICE MAKE REFRIGERAT,,0.0,0.05,1,NSE,EQ,NSE,,
126721,BLUEDART,BLUE DART EXPRESS,,0.0,0.5,1,NSE,EQ,NSE,,
127489,903SFL28-YI,,,0.0,0.01,1,NSE,EQ,NSE,,
129793,PULZ-SM,PULZ ELECTRONICS,,0.0,0.05,2000,NSE,EQ,NSE,,
130305,MAZDOCK,MAZAGON DOCK SHIPBUIL,,0.0,0.1,1,NSE,EQ,NSE,,
131329,BOMDYEING,BOMBAY DYEING & MFG. CO L,,0.0,0.01,1,NSE,EQ,NSE,,
133633,ICICIB22,ICICIPRAMC - BHARATIWIN,,0.0,0.01,1,NSE,EQ,NSE,,
134657,BPCL,BHARAT PETROLEUM CORP  LT,,0.0,0.05,1,NSE,EQ,NSE,,
134913,UTIAMC,UTI ASSET MNGMT CO,,0.0,0.1,1,NSE,EQ,NSE,,
135681,BPL,BPL,,0.0,0.01,1,NSE,EQ,NSE,,
140033,BRITANNIA,BRITANNIA INDUSTRIES,,0.0,0.5,1,NSE,EQ,NSE,,
143105,BSL,BSL,,0.0,0.01,1,NSE,EQ,NSE,,
146689,FELIX-SM,FELIX INDUSTRIES,,0.0,0.05,500,NSE,EQ,NSE,,
147969,LIKHITHA,LIKHITHA INFRASTRUC,,0.0,0.01,1,NSE,EQ,NSE,,
149249,CANFINHOME,CAN FIN HOMES,,0.0,0.05,1,NSE,EQ,NSE,,
151041,669PN30-SG,SDL PN 6.69% 2030,,0.0,0.01,100,NSE,EQ,NSE,,
151297,840IRFC29-N8,,,0.0,0.01,1,NSE,EQ,NSE,,
151553,GRAPHITE,GRAPHITE INDIA,,0.0,0.05,1,NSE,EQ,NSE,,
151809,661KA30-SG,SDL KA 6.61% 2030,,0.0,0.01,100,NSE,EQ,NSE,,
152321,CARBORUNIV,CARBORUNDUM UNIVERSAL,,0.0,0.05,1,NSE,EQ,NSE,,
152577,663MH30-SG,SDL MH 6.63% 2030,,0.0,0.01,100,NSE,EQ,NSE,,
153345,645MH27-SG,SDL MH 6.45% 2027,,0.0,0.01,100,NSE,EQ,NSE,,
154369,865IRFC29-NA,,,0.0,0.01,1,NSE,EQ,NSE,,
154881,655MH28-SG,SDL MH 6.55% 2028,,0.0,0.01,100,NSE,EQ,NSE,,
155905,665ML30-SG,SDL ML 6.65% 2030,,0.0,0.01,100,NSE,EQ,NSE,,
156417,66RJ30A-SG,SDL RJ 6.6% 2030,,0.0,0.01,100,NSE,EQ,NSE,,
157185,663UP30-SG,SDL UP 6.63% 2030,,0.0,0.01,100,NSE,EQ,NSE,,
157953,662UK30-SG,SDL UK 6.62% 2030,,0.0,0.01,100,NSE,EQ,NSE,,
158209,675KA33A-SG,SDL KA 6.75% 2033,,0.0,0.01,100,NSE,EQ,NSE,,
158465,CENTENKA,CENTURY ENKA,,0.0,0.05,1,NSE,EQ,NSE,,
158721,699WB35-SG,SDL WB 6.99% 2035,,0.0,0.01,100,NSE,EQ,NSE,,
159489,SGBDEC25-GB,2.50%GOLDBONDS 2025 SR-X,,0.0,0.01,1,NSE,EQ,NSE,,
160001,ABREL,ADITYA BIRLA REAL EST,,0.0,0.1,1,NSE,EQ,NSE,,
160257,691AP39-SG,SDL AP 6.91% 2039,,0.0,0.01,100,NSE,EQ,NSE,,
160769,CESC,CESC,,0.0,0.01,1,NSE,EQ,NSE,,
161025,691MP40-SG,SDL MP 6.91% 2040,,0.0,0.01,100,NSE,EQ,NSE,,
161281,694TS50A-SG,SDL TS 6.94% 2050,,0.0,0.01,100,NSE,EQ,NSE,,
162305,IGARASHI,IGARASHI MOTORS INDIA,,0.0,0.05,1,NSE,EQ,NSE,,
163073,CHAMBLFERT,CHAMBAL FERTILIZERS,,0.0,0.05,1,NSE,EQ,NSE,,
164097,DNAMEDIA,DILIGENT MEDIA CORP,,0.0,0.01,1,NSE,EQ,NSE,,
173057,EXIDEIND,EXIDE INDUSTRIES,,0.0,0.05,1,NSE,EQ,NSE,,
175361,CHOLAFIN,CHOLAMANDALAM IN & FIN CO,,0.0,0.1,1,NSE,EQ,NSE,,
177665,CIPLA,CIPLA,,0.0,0.1,1,NSE,EQ,NSE,,
179457,HEMIPROP,HEMISPHERE PROP IND,,0.0,0.01,1,NSE,EQ,NSE,,
179969,DICIND,DIC INDIA,,0.0,0.05,1,NSE,EQ,NSE,,
181249,SHRADHA,SHRADHA INFRAPROJECTS,,0.0,0.01,1,NSE,EQ,NSE,,
182785,SHALBY,SHALBY,,0.0,0.01,1,NSE,EQ,NSE,,
183041,HEUBACHIND,HEUBACH COLORANTS IND,,0.0,0.05,1,NSE,EQ,NSE,,
184833,SBIETFPB,SBIAMC - SBIETFPB,,0.0,0.01,1,NSE,EQ,NSE,,
186625,SGBDEC25XI-GB,2.50%GOLDBONDS 2025 SR-XI,,0.0,0.01,1,NSE,EQ,NSE,,
189185,COROMANDEL,COROMANDEL INTERNTL.,,0.0,0.1,1,NSE,EQ,NSE,,
189441,SBIETFIT,SBIAMC - SBIETFIT,,0.0,0.01,1,NSE,EQ,NSE,,
189953,COSMOFIRST,COSMO FIRST,,0.0,0.05,1,NSE,EQ,NSE,,
190977,687AP35-SG,SDL AP 6.87% 2035,,0.0,0.01,100,NSE,EQ,NSE,,
193025,656AS30-SG,SDL AS 6.56% 2030,,0.0,0.01,100,NSE,EQ,NSE,,
193793,CRISIL,CRISIL,,0.0,0.1,1,NSE,EQ,NSE,,
194049,651KA30-SG,SDL KA 6.51% 2030,,0.0,0.01,100,NSE,EQ,NSE,,
194561,CGPOWER,CG POWER AND IND SOL,,0.0,0.05,1,NSE,EQ,NSE,,
194817,662JH30-SG,SDL JH 6.62% 2030,,0.0,0.01,100,NSE,EQ,NSE,,
196353,689MP40-SG,SDL MP 6.89% 2040,,0.0,0.01,100,NSE,EQ,NSE,,
197633,DABUR,DABUR INDIA,,0.0,0.05,1,NSE,EQ,NSE,,
197889,647MH28-SG,SDL MH 6.47% 2028,,0.0,0.01,100,NSE,EQ,NSE,,
198657,656MH30-SG,SDL MH 6.56% 2030,,0.0,0.01,100,NSE,EQ,NSE,,
199169,KEEPLEARN,DSJ KEEP LEARNING,,0.0,0.01,1,NSE,EQ,NSE,,
199425,654UP30-SG,SDL UP 6.54% 2030,,0.0,0.01,100,NSE,EQ,NSE,,
199937,DALMIASUG,DALMIA BHARAT SUG IN,,0.0,0.05,1,NSE,EQ,NSE,,
200193,662KA32-SG,SDL KA 6.62% 2032,,0.0,0.01,100,NSE,EQ,NSE,,
203521,SGBDEC2512-GB,2.50%GOLDBONDS2025 SR-XII,,0.0,0.01,1,NSE,EQ,NSE,,
205825,SHIVATEX,SHIVA TEXYARN,,0.0,0.01,1,NSE,EQ,NSE,,
206081,DCM,DCM,,0.0,0.01,1,NSE,EQ,NSE,,
207105,BSHSL,BOMBAY SUPER HYBRID SEEDS,,0.0,0.01,1,NSE,EQ,NSE,,
207617,DCMSHRIRAM,DCM SHRIRAM,,0.0,0.1,1,NSE,EQ,NSE,,
209153,DCW,DCW,,0.0,0.01,1,NSE,EQ,NSE,,
210433,BANKA,BANKA BIOLOO,,0.0,0.01,1,NSE,EQ,NSE,,
211713,DEEPAKFERT,DEEPAK FERTILIZERS & PETR,,0.0,0.1,1,NSE,EQ,NSE,,
213505,SGBOC28VII-GB,2.50%GOLDBONDS2028SR-VII,,0.0,0.01,1,NSE,EQ,NSE,,
214017,575PY26-SG,SDL PY 5.75% 2026,,0.0,0.01,100,NSE,EQ,NSE,,
214273,61RJ27-SG,SDL RJ 6.1% 2027,,0.0,0.01,100,NSE,EQ,NSE,,
214529,645HP29-SG,SDL HP 6.45% 2029,,0.0,0.01,100,NSE,EQ,NSE,,
215041,651HP30-SG,SDL HP 6.51% 2030,,0.0,0.01,100,NSE,EQ,NSE,,
215809,64KA30B-SG,SDL KA 6.4% 2030,,0.0,0.01,100,NSE,EQ,NSE,,
216577,64GJ30A-SG,SDL GJ 6.4% 2030,,0.0,0.01,100,NSE,EQ,NSE,,
216833,SMVD-SM,SMVD POLY PACK,,0.0,0.05,4040,NSE,EQ,NSE,,
217345,642UP30-SG,SDL UP 6.42% 2030,,0.0,0.01,100,NSE,EQ,NSE,,
218113,642GA30-SG,SDL GA 6.42% 2030,,0.0,0.01,100,NSE,EQ,NSE,,
218369,644UK30-SG,SDL UK 6.44% 2030,,0.0,0.01,100,NSE,EQ,NSE,,
218881,645RJ30-SG,SDL RJ 6.45% 2030,,0.0,0.01,100,NSE,EQ,NSE,,
219393,DHAMPURSUG,DHAMPUR SUGAR MILLS,,0.0,0.01,1,NSE,EQ,NSE,,
219649,655TR30-SG,SDL TR 6.55% 2030,,0.0,0.01,100,NSE,EQ,NSE,,
220417,648KA31-SG,SDL KA 6.48% 2031,,0.0,0.01,100,NSE,EQ,NSE,,
220673,SGBDEC2513-GB,2.50%GOLDBONDS2025SR-XIII,,0.0,0.01,1,NSE,EQ,NSE,,
221185,655AP33-SG,SDL AP 6.55% 2033,,0.0,0.01,100,NSE,EQ,NSE,,
221953,672HR35-SG,SDL HR 6.72% 2035,,0.0,0.01,100,NSE,EQ,NSE,,
223745,ASTRON,ASTRON PAPER BORD MIL,,0.0,0.01,1,NSE,EQ,NSE,,
224257,677AP38-SG,SDL AP 6.77% 2038,,0.0,0.01,100,NSE,EQ,NSE,,
224513,676PN40-SG,SDL PN 6.76% 2040,,0.0,0.01,100,NSE,EQ,NSE,,
224769,678TS50-SG,SDL TS 6.78% 2050,,0.0,0.01,100,NSE,EQ,NSE,,
225537,DRREDDY,DR. REDDY S LABORATORIES,,0.0,0.1,1,NSE,EQ,NSE,,
229377,KHAICHEM,KHAITAN CHEM & FERT,,0.0,0.01,1,NSE,EQ,NSE,,
232961,EICHERMOT,EICHER MOTORS,,0.0,0.5,1,NSE,EQ,NSE,,
233729,EQUITASBNK,EQUITAS SMALL FIN BNK,,0.0,0.01,1,NSE,EQ,NSE,,
234497,EIDPARRY,EID PARRY INDIA,,0.0,0.1,1,NSE,EQ,NSE,,
235265,EIHOTEL,EIH - OBEROI HOTELS,,0.0,0.05,1,NSE,EQ,NSE,,
237057,ORCHPHARMA,ORCHID PHARMA,,0.0,0.05,1,NSE,EQ,NSE,,
237569,ELECTCAST,ELECTROSTEEL CASTINGS,,0.0,0.01,1,NSE,EQ,NSE,,
239617,DPABHUSHAN,D. P. ABHUSHAN,,0.0,0.1,1,NSE,EQ,NSE,,
239873,ELGIEQUIP,ELGI EQUIPMENTS,,0.0,0.05,1,NSE,EQ,NSE,,
240641,PGHL,PROCTER & GAMBLE HEALTH L,,0.0,0.5,1,NSE,EQ,NSE,,
241921,SGBJAN26-GB,2.50%GOLDBONDS2026SR-XIV,,0.0,0.01,1,NSE,EQ,NSE,,
243969,622GS2035-GS,GOI LOAN  6.22% 2035,,0.0,0.01,1,NSE,EQ,NSE,,
244481,ESABINDIA,ESAB INDIA,,0.0,0.1,1,NSE,EQ,NSE,,
244737,667GS2050-GS,GOI LOAN  6.67% 2050,,0.0,0.01,1,NSE,EQ,NSE,,
245249,ESCORTS,ESCORTS KUBOTA,,0.0,0.1,1,NSE,EQ,NSE,,
247553,SUBEXLTD,SUBEX,,0.0,0.01,1,NSE,EQ,NSE,,
248065,675RJ30-SG,SDL RJ 6.75% 2030,,0.0,0.01,100,NSE,EQ,NSE,,
248833,64KA30C-SG,SDL KA 6.4% 2030,,0.0,0.01,100,NSE,EQ,NSE,,
249089,64MH30-SG,SDL MH 6.4% 2030,,0.0,0.01,100,NSE,EQ,NSE,,
249857,643AP30-SG,SDL AP 6.43% 2030,,0.0,0.01,100,NSE,EQ,NSE,,
251137,EPL,EPL,,0.0,0.01,1,NSE,EQ,NSE,,
251393,646GJ30-SG,SDL GJ 6.46% 2030,,0.0,0.01,100,NSE,EQ,NSE,,
252161,648AS30-SG,SDL AS 6.48% 2030,,0.0,0.01,100,NSE,EQ,NSE,,
252929,648MZ30-SG,SDL MZ 6.48% 2030,,0.0,0.01,100,NSE,EQ,NSE,,
253697,65NL30-SG,SDL NL 6.5% 2030,,0.0,0.01,100,NSE,EQ,NSE,,
254209,EVERESTIND,EVEREST INDUSTRIES,,0.0,0.05,1,NSE,EQ,NSE,,
254465,652PY30-SG,SDL PY 6.52% 2030,,0.0,0.01,100,NSE,EQ,NSE,,
255233,659UP30-SG,SDL UP 6.59% 2030,,0.0,0.01,100,NSE,EQ,NSE,,
256001,656MH32-SG,SDL MH 6.56% 2032,,0.0,0.01,100,NSE,EQ,NSE,,
256257,94SFL28-YL,,,0.0,0.01,1,NSE,EQ,NSE,,
257025,679AP34-SG,SDL AP 6.79% 2034,,0.0,0.01,100,NSE,EQ,NSE,,
257537,675KA35-SG,SDL KA 6.75% 2035,,0.0,0.01,100,NSE,EQ,NSE,,
257793,679PN35-SG,SDL PN 6.79% 2035,,0.0,0.01,100,NSE,EQ,NSE,,
258049,FACT,FACT,,0.0,0.05,1,NSE,EQ,NSE,,
258305,68JK35-SG,SDL JK 6.8% 2035,,0.0,0.01,100,NSE,EQ,NSE,,
258817,SCHAEFFLER,SCHAEFFLER INDIA,,0.0,0.1,1,NSE,EQ,NSE,,
259073,676MP40-SG,SDL MP 6.76% 2040,,0.0,0.01,100,NSE,EQ,NSE,,
259841,688WB40-SG,SDL WB 6.88% 2040,,0.0,0.01,100,NSE,EQ,NSE,,
260609,68TS50-SG,SDL TS 6.8% 2050,,0.0,0.01,100,NSE,EQ,NSE,,
261889,FEDERALBNK,FEDERAL BANK,,0.0,0.01,1,NSE,EQ,NSE,,
263681,AARON,AARON INDUSTRIES,,0.0,0.01,1,NSE,EQ,NSE,,
265729,FINCABLES,FINOLEX CABLES,,0.0,0.05,1,NSE,EQ,NSE,,
266497,FINPIPE,FINOLEX INDUSTRIES,,0.0,0.01,1,NSE,EQ,NSE,,
267265,AXISBNKETF,AXISAMC - AXISBNKETF,,0.0,0.01,1,NSE,EQ,NSE,,
269569,UFLEX,UFLEX,,0.0,0.05,1,NSE,EQ,NSE,,
274689,FOSECOIND,FOSECO INDIA,,0.0,0.5,1,NSE,EQ,NSE,,
274945,655GA30-SG,SDL GA 6.55% 2030,,0.0,0.01,100,NSE,EQ,NSE,,
275201,65GJ30-SG,SDL GJ 6.5% 2030,,0.0,0.01,100,NSE,EQ,NSE,,
275457,ZENSARTECH,ZENSAR TECHNOLOGIES ,,0.0,0.05,1,NSE,EQ,NSE,,
275713,659HR30-SG,SDL HR 6.59% 2030,,0.0,0.01,100,NSE,EQ,NSE,,
276481,647KA30-SG,SDL KA 6.47% 2030,,0.0,0.01,100,NSE,EQ,NSE,,
277249,661RJ30-SG,SDL RJ 6.61% 2030,,0.0,0.01,100,NSE,EQ,NSE,,
277505,66SK30-SG,SDL SK 6.6% 2030,,0.0,0.01,100,NSE,EQ,NSE,,
277761,GABRIEL,GABRIEL INDIA,,0.0,0.1,1,NSE,EQ,NSE,,
278017,66UP30-SG,SDL UP 6.6% 2030,,0.0,0.01,100,NSE,EQ,NSE,,
279041,684MZ34-SG,SDL MZ 6.84% 2034,,0.0,0.01,100,NSE,EQ,NSE,,
279553,675KA34-SG,SDL KA 6.75% 2034,,0.0,0.01,100,NSE,EQ,NSE,,
280321,679MP40-SG,SDL MP 6.79% 2040,,0.0,0.01,100,NSE,EQ,NSE,,
281089,68TS50A-SG,SDL TS 6.8% 2050,,0.0,0.01,100,NSE,EQ,NSE,,
281601,GARFIBRES,GARWARE TECH FIBRES,,0.0,0.05,1,NSE,EQ,NSE,,
284161,DANGEE,DANGEE DUMS,,0.0,0.01,1,NSE,EQ,NSE,,
288513,GHCL,GHCL,,0.0,0.05,1,NSE,EQ,NSE,,
289025,GTECJAINX,G-TEC JAINX EDUCATION,,0.0,0.01,1,NSE,EQ,NSE,,
290305,APOLLO,APOLLO MICRO SYSTEMS,,0.0,0.05,1,NSE,EQ,NSE,,
291585,GICHSGFIN,GIC HOUSING FINANCE,,0.0,0.01,1,NSE,EQ,NSE,,
292353,GINNIFILA,GINNI FILAMENTS,,0.0,0.01,1,NSE,EQ,NSE,,
293121,GIPCL,GUJ IND POW CO.,,0.0,0.01,1,NSE,EQ,NSE,,
295169,GLAXO,GLAXOSMITHKLINE PHARMA LT,,0.0,0.1,1,NSE,EQ,NSE,,
296193,654AR30-SG,SDL AR 6.54% 2030,,0.0,0.01,100,NSE,EQ,NSE,,
296449,649KA30A-SG,SDL KA 6.49% 2030,,0.0,0.01,100,NSE,EQ,NSE,,
296961,654RJ30A-SG,SDL RJ 6.54% 2030,,0.0,0.01,100,NSE,EQ,NSE,,
297473,GTL,GTL,,0.0,0.01,1,NSE,EQ,NSE,,
297729,66AS30-SG,SDL AS 6.6% 2030,,0.0,0.01,100,NSE,EQ,NSE,,
297985,NEWGEN,NEWGEN SOFTWARE TECH,,0.0,0.05,1,NSE,EQ,NSE,,
298241,66PN30-SG,SDL PN 6.6% 2030,,0.0,0.01,100,NSE,EQ,NSE,,
298497,672KA33-SG,SDL KA 6.72% 2033,,0.0,0.01,100,NSE,EQ,NSE,,
299009,GMBREW,G M BREWERIES,,0.0,0.1,1,NSE,EQ,NSE,,
299265,678WB35-SG,SDL WB 6.78% 2035,,0.0,0.01,100,NSE,EQ,NSE,,
300033,681TR35-SG,SDL TR 6.81% 2035,,0.0,0.01,100,NSE,EQ,NSE,,
300545,GNFC,GUJ NAR VAL FER & CHEM L,,0.0,0.05,1,NSE,EQ,NSE,,
302337,GODFRYPHLP,GODFREY PHILLIPS INDIA LT,,0.0,0.1,1,NSE,EQ,NSE,,
303361,AMBER,AMBER ENTERPRISES (I),,0.0,0.5,1,NSE,EQ,NSE,,
303617,GLAND,GLAND PHARMA,,0.0,0.1,1,NSE,EQ,NSE,,
304641,FMGOETZE,FEDERAL-MOGUL GOETZE (IND,,0.0,0.05,1,NSE,EQ,NSE,,
306177,KANSAINER,KANSAI NEROLAC PAINTS,,0.0,0.01,1,NSE,EQ,NSE,,
307201,ESG,MIRAEAMC - MAESGETF,,0.0,0.01,1,NSE,EQ,NSE,,
310273,635MH28-SG,SDL MH 6.35% 2028,,0.0,0.01,100,NSE,EQ,NSE,,
310785,DELTAMAGNT,DELTA MANUFACTURING,,0.0,0.01,1,NSE,EQ,NSE,,
311041,653HP29-SG,SDL HP 6.53% 2029,,0.0,0.01,100,NSE,EQ,NSE,,
311297,PRAXIS-BE,PRAXIS HOME RETAIL,,0.0,0.01,1,NSE,EQ,NSE,,
312577,66HP30-SG,SDL HP 6.6% 2030,,0.0,0.01,100,NSE,EQ,NSE,,
314113,65KA30A-SG,SDL KA 6.5% 2030,,0.0,0.01,100,NSE,EQ,NSE,,
315393,GRASIM,GRASIM INDUSTRIES,,0.0,0.1,1,NSE,EQ,NSE,,
315649,65GJ30A-SG,SDL GJ 6.5% 2030,,0.0,0.01,100,NSE,EQ,NSE,,
316161,GREAVESCOT,GREAVES COTTON,,0.0,0.01,1,NSE,EQ,NSE,,
316417,652MH30-SG,SDL MH 6.52% 2030,,0.0,0.01,100,NSE,EQ,NSE,,
316673,657GA30-SG,SDL GA 6.57% 2030,,0.0,0.01,100,NSE,EQ,NSE,,
317185,658UP30-SG,SDL UP 6.58% 2030,,0.0,0.01,100,NSE,EQ,NSE,,
317697,659RJ30A-SG,SDL RJ 6.59% 2030,,0.0,0.01,100,NSE,EQ,NSE,,
318977,664AS30-SG,SDL AS 6.64% 2030,,0.0,0.01,100,NSE,EQ,NSE,,
319233,GSFC,GUJ STATE FERT & CHEM,,0.0,0.01,1,NSE,EQ,NSE,,
319489,666KA32-SG,SDL KA 6.66% 2032,,0.0,0.01,100,NSE,EQ,NSE,,
320001,CASTROLIND,CASTROL INDIA,,0.0,0.01,1,NSE,EQ,NSE,,
320257,667MH32-SG,SDL MH 6.67% 2032,,0.0,0.01,100,NSE,EQ,NSE,,
320769,67JK32-SG,SDL JK 6.7% 2032,,0.0,0.01,100,NSE,EQ,NSE,,
321025,673TN40-SG,SDL TN 6.73% 2040,,0.0,0.01,100,NSE,EQ,NSE,,
321537,673TS50-SG,SDL TS 6.73% 2050,,0.0,0.01,100,NSE,EQ,NSE,,
324353,GUJALKALI,GUJARAT ALKALIES & CHEM,,0.0,0.05,1,NSE,EQ,NSE,,
325121,AMBUJACEM,AMBUJA CEMENTS,,0.0,0.05,1,NSE,EQ,NSE,,
326145,VASA-SM,VASA RETAIL & OVERSEA,,0.0,0.05,4000,NSE,EQ,NSE,,
329985,GFLLIMITED,GFL,,0.0,0.01,1,NSE,EQ,NSE,,
336129,HARRMALAYA,HARRISON MALAYALAM,,0.0,0.01,1,NSE,EQ,NSE,,
336641,GALAXYSURF,GALAXY SURFACTANTS,,0.0,0.1,1,NSE,EQ,NSE,,
339713,HCL-INSYS,HCL INFOSYSTEMS,,0.0,0.01,1,NSE,EQ,NSE,,
339969,MARINE,MARINE ELECTRICAL (I),,0.0,0.05,1,NSE,EQ,NSE,,
341249,HDFCBANK,HDFC BANK,,0.0,0.05,1,NSE,EQ,NSE,,
342017,HEG,HEG,,0.0,0.05,1,NSE,EQ,NSE,,
342529,SDBL,SOM DIST & BREW,,0.0,0.01,1,NSE,EQ,NSE,,
343297,585GS2030-GS,GOI LOAN  5.85% 2030,,0.0,0.01,1,NSE,EQ,NSE,,
343553,SGBN28VIII-GB,2.5%GOLDBONDS2028SR-VIII,,0.0,0.01,1,NSE,EQ,NSE,,
345089,HEROMOTOCO,HERO MOTOCORP,,0.0,0.5,1,NSE,EQ,NSE,,
346369,AMJUMBO-SM,A AND M JUMBO BAGS,,0.0,0.05,8000,NSE,EQ,NSE,,
348161,HIMATSEIDE,HIMATSINGKA SEIDE,,0.0,0.01,1,NSE,EQ,NSE,,
348417,622KL27-SG,SDL KL 6.22% 2027,,0.0,0.01,100,NSE,EQ,NSE,,
348673,64AP28-SG,SDL AP 6.4% 2028,,0.0,0.01,100,NSE,EQ,NSE,,
348929,HINDALCO,HINDALCO  INDUSTRIES ,,0.0,0.05,1,NSE,EQ,NSE,,
349185,649GJ29-SG,SDL GJ 6.49% 2029,,0.0,0.01,100,NSE,EQ,NSE,,
349441,653KA30-SG,SDL KA 6.53% 2030,,0.0,0.01,100,NSE,EQ,NSE,,
350209,66MN30-SG,SDL MN 6.6% 2030,,0.0,0.01,100,NSE,EQ,NSE,,
350465,662RJ30-SG,SDL RJ 6.62% 2030,,0.0,0.01,100,NSE,EQ,NSE,,
351233,HINDCOMPOS,HINDUSTAN COMPOSITES,,0.0,0.05,1,NSE,EQ,NSE,,
351489,665JK30-SG,SDL JK 6.65% 2030,,0.0,0.01,100,NSE,EQ,NSE,,
352001,HCC,HINDUSTAN CONSTRUCTION CO,,0.0,0.01,1,NSE,EQ,NSE,,
352257,668JH32-SG,SDL JH 6.68% 2032,,0.0,0.01,100,NSE,EQ,NSE,,
352769,668AP33-SG,SDL AP 6.68% 2033,,0.0,0.01,100,NSE,EQ,NSE,,
353025,669KA37-SG,SDL KA 6.69% 2037,,0.0,0.01,100,NSE,EQ,NSE,,
353281,855IREDA29-N2,,,0.0,0.01,1,NSE,EQ,NSE,,
353793,673PN40-SG,SDL PN 6.73% 2040,,0.0,0.01,100,NSE,EQ,NSE,,
354049,855IREDA34-N3,,,0.0,0.01,1,NSE,EQ,NSE,,
354817,674TS50-SG,SDL TS 6.74% 2050,,0.0,0.01,100,NSE,EQ,NSE,,
356097,880IREDA29-N5,,,0.0,0.01,1,NSE,EQ,NSE,,
356609,880IREDA34-N6,,,0.0,0.01,1,NSE,EQ,NSE,,
356865,HINDUNILVR,HINDUSTAN UNILEVER,,0.0,0.1,1,NSE,EQ,NSE,,
359169,HINDOILEXP,HINDUSTAN OIL EXPLORATION,,0.0,0.01,1,NSE,EQ,NSE,,
359937,HINDPETRO,HINDUSTAN PETROLEUM CORP,,0.0,0.05,1,NSE,EQ,NSE,,
361473,AGI,AGI GREENPAC,,0.0,0.05,1,NSE,EQ,NSE,,
362241,GLOBAL,GLOBAL EDUCATION,,0.0,0.01,1,NSE,EQ,NSE,,
364033,66RJ30B-SG,SDL RJ 6.6% 2030,,0.0,0.01,100,NSE,EQ,NSE,,
364545,HINDZINC,HINDUSTAN ZINC,,0.0,0.05,1,NSE,EQ,NSE,,
364801,662AS30-SG,SDL AS 6.62% 2030,,0.0,0.01,100,NSE,EQ,NSE,,
365057,MHHL-SM,MOHINI HEALTH&HYGIENE,,0.0,0.05,1500,NSE,EQ,NSE,,
365569,662NL30-SG,SDL NL 6.62% 2030,,0.0,0.01,100,NSE,EQ,NSE,,
366081,668MZ31-SG,SDL MZ 6.68% 2031,,0.0,0.01,100,NSE,EQ,NSE,,
